LTE,722,34,15106,128003584,0,-58.3678,-34.6066,1201,50,1,1458573708,1755304984,0
LTE,722,34,15106,128009989,0,-58.3819,-34.6038,1000,14,1,1458573709,1751405161,0
LTE,722,34,15106,128006404,0,-58.3908,-34.5999,1000,14,1,1458573709,1751145422,0
LTE,722,34,15107,128005377,0,-58.3934,-34.6092,3084,29,1,1458573709,1757213101,0
LTE,722,34,15106,128054273,0,-58.372,-34.5883,1318,50,1,1458573709,1752024122,0
LTE,722,34,15107,128028161,0,-58.409,-34.6029,1000,16,1,1458573711,1759788542,0
LTE,722,34,15107,128028160,0,-58.4053,-34.6017,1200,17,1,1458573711,1759544881,0
LTE,722,34,15107,128025600,0,-58.4115,-34.5974,1875,27,1,1458573710,1760580782,0
LTE,722,34,15107,128052227,0,-58.4012,-34.619,1000,9,1,1458573711,1735512662,0
LTE,722,34,15107,128025088,0,-58.4004,-34.5948,1844,11,1,1458573710,1760269923,0
LTE,722,34,15107,128030467,0,-58.4074,-34.613,3158,9,1,1458573711,1735576508,0
LTE,722,34,15107,128066818,0,-58.4052,-34.6033,761,28,1,1458573711,1759544881,0
LTE,722,34,15107,128007424,0,-58.3864,-34.6041,1183,13,1,1458573710,1760269923,0
LTE,722,34,15107,128066821,0,-58.4052,-34.603,1000,2,1,1452446640,1749769441,0
LTE,722,34,15108,128029441,0,-58.4611,-34.6131,1043,17,1,1458573712,1737231844,0
LTE,722,34,15107,128099845,0,-58.3996,-34.6204,1000,19,1,1458573711,1735518542,0
LTE,722,34,15107,128099841,0,-58.3984,-34.6216,1000,9,1,1458573711,1735512602,0
LTE,722,34,15105,128022530,0,-58.4643,-34.5849,1000,18,1,1458573705,1740140642,0
LTE,722,34,15105,128026880,0,-58.4597,-34.6035,1000,15,1,1458573705,1740140643,0
LTE,722,34,15106,128065540,0,-58.3825,-34.5982,1000,6,1,1458573709,1750795261,0
LTE,722,34,15106,128007170,0,-58.387,-34.6017,1000,12,1,1458573709,1751405161,0
LTE,722,34,15106,128007169,0,-58.3843,-34.6042,1000,12,1,1458573709,1760269922,0
LTE,722,34,15106,128096258,0,-58.3734,-34.5935,500,50,1,1458573709,1749586982,0
LTE,722,34,15106,128006402,0,-58.3866,-34.5968,849,32,1,1458573709,1735242722,0
LTE,722,34,15106,128065536,0,-58.382,-34.5999,1000,14,1,1458573709,1759788542,0
LTE,722,34,15106,128064516,0,-58.3819,-34.5983,1000,12,1,1458573709,1749326161,0
LTE,722,34,15107,128061441,0,-58.4138,-34.6031,500,37,1,1458573711,1753480922,0
LTE,722,34,15107,128099584,0,-58.4076,-34.6045,500,27,1,1458573711,1760269922,0
LTE,722,34,15107,128007939,0,-58.3912,-34.6072,1000,11,1,1458573710,1755054601,0
LTE,722,34,15107,128099585,0,-58.41,-34.6069,1000,9,1,1458573711,1759424045,0
LTE,722,34,15107,128030469,0,-58.4095,-34.6081,1000,13,1,1458573711,1759544881,0
LTE,722,34,15107,128030464,0,-58.4086,-34.6119,3270,10,1,1458573711,1735576508,0
LTE,722,34,15107,128025602,0,-58.4193,-34.5968,1000,20,1,1458573711,1759424042,0
LTE,722,34,15108,128032512,0,-58.4613,-34.616,852,29,1,1458573713,1740140642,0
LTE,722,34,15108,128029442,0,-58.4627,-34.6069,500,48,1,1458573712,1737231844,0
LTE,722,34,15108,128027904,0,-58.4191,-34.6036,1876,50,1,1458573712,1756608601,0
LTE,722,34,15106,128009988,0,-58.3816,-34.6059,1000,20,1,1458573709,1760269923,0
LTE,722,34,15107,128006657,0,-58.3949,-34.5998,1000,19,1,1458573710,1751491142,0
LTE,722,34,15106,128009984,0,-58.3788,-34.605,1000,7,1,1458573709,1758334383,0
LTE,722,34,15107,128049154,0,-58.399,-34.5954,1697,23,1,1458573711,1760269923,0
LTE,722,34,15107,128073987,0,-58.4044,-34.5987,1000,5,1,1458573711,1757557322,0
LTE,722,34,15107,128025601,0,-58.4158,-34.5996,1342,27,1,1458573711,1759788542,0
LTE,722,34,15107,128073986,0,-58.4069,-34.6002,1000,20,1,1458573711,1757126041,0
LTE,722,34,15107,128009216,0,-58.3812,-34.6118,1000,13,1,1458573710,1752718982,0
LTE,722,34,15107,128073985,0,-58.402,-34.5964,1737,15,1,1458573711,1759424045,0
LTE,722,34,15107,128025089,0,-58.4053,-34.5958,1000,9,1,1458573710,1757557322,0
LTE,722,34,15107,128008194,0,-58.3844,-34.6105,1733,17,1,1458573710,1750196042,0
LTE,722,34,15108,128032258,0,-58.4744,-34.6211,648,50,1,1458573713,1735595462,0
LTE,722,34,15107,128102401,0,-58.3917,-34.6138,500,50,1,1458573711,1755054601,0
